customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05596,Female,0,No,Yes,48,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),57.8,2757.56,No
CUST-05597,Female,0,Yes,Yes,14,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),35.58,518.56,No
CUST-05598,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,63.2,1070.54,Yes
CUST-05599,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.45,1012.73,No
CUST-05600,Male,0,No,No,21,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.93,1023.59,Yes
CUST-05601,Male,1,No,Yes,59,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,62.81,3690.84,No
CUST-05602,Male,1,Yes,Yes,65,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,45.9,3013.24,No
CUST-05603,Male,1,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.95,479.94,No
CUST-05604,Female,0,No,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),67.55,4289.55,No
CUST-05605,Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.71,1916.31,No
CUST-05606,Male,0,Yes,Yes,2,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.09,84.97,Yes
CUST-05607,Male,1,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.71,680.0,No
CUST-05608,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),66.74,1219.19,No
CUST-05609,Female,0,No,Yes,9,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),36.38,313.43,No
CUST-05610,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,66.92,2999.48,Yes
CUST-05611,Female,0,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,72.87,1290.01,No
CUST-05612,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.38,1170.5,No
CUST-05613,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),59.73,296.71,No
CUST-05614,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.18,1056.97,Yes
CUST-05615,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),78.43,1039.51,Yes
CUST-05616,Female,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,64.29,3674.79,No
CUST-05617,Female,0,Yes,No,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,41.43,298.48,Yes
CUST-05618,Female,1,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),65.85,77.18,No
CUST-05619,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.89,397.02,No
CUST-05620,Male,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.02,1229.76,No
CUST-05621,Female,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.49,2178.23,No
CUST-05622,Male,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1180.25,No
CUST-05623,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.4,1244.38,No
CUST-05624,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.14,770.74,Yes
CUST-05625,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,76.82,5554.36,No
CUST-05626,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.75,1977.9,No
CUST-05627,Female,0,Yes,No,7,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,47.74,327.86,No
CUST-05628,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),61.75,247.91,No
CUST-05629,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),31.85,384.41,No
CUST-05630,Female,0,No,No,6,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.47,271.05,Yes
CUST-05631,Male,0,No,No,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,82.79,1661.76,Yes
CUST-05632,Female,0,No,Yes,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.29,819.59,Yes
CUST-05633,Female,0,Yes,No,44,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,56.98,2505.48,Yes
CUST-05634,Male,0,Yes,No,51,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,52.64,2674.68,No
CUST-05635,Male,0,No,Yes,47,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.59,2831.64,No
CUST-05636,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,59.34,3630.09,No
CUST-05637,Female,0,Yes,No,50,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),50.21,2512.99,No
CUST-05638,Male,0,Yes,Yes,3,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,47.96,198.28,No
CUST-05639,Female,0,No,Yes,55,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),59.27,3274.22,No
CUST-05640,Female,1,Yes,No,33,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,62.3,2066.43,No
CUST-05641,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.75,3512.8,No
CUST-05642,Female,0,Yes,No,15,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,56.02,839.79,No
CUST-05643,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.7,555.5,Yes
CUST-05644,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),62.78,940.4,No
CUST-05645,Male,0,No,No,30,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,74.68,2241.21,No
CUST-05646,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),73.05,907.37,No
CUST-05647,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,58.38,202.3,Yes
CUST-05648,Female,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,841.81,No
CUST-05649,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.14,1133.34,No
CUST-05650,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,66.02,1175.6,No
CUST-05651,Male,0,No,Yes,19,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.68,870.2,No
CUST-05652,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,63.72,47.03,Yes
CUST-05653,Female,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,58.06,2279.84,Yes
CUST-05654,Male,0,No,Yes,29,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),40.64,1155.77,Yes
CUST-05655,Female,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.8,807.12,Yes
CUST-05656,Male,1,No,No,63,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),61.79,3886.99,No
CUST-05657,Male,0,No,No,41,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,44.66,1816.67,No
CUST-05658,Male,0,Yes,Yes,52,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.6,2984.2,No
CUST-05659,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),68.12,3562.46,No
CUST-05660,Male,0,Yes,No,39,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,52.19,2044.97,Yes
CUST-05661,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,70.43,1051.55,No
CUST-05662,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.2,1013.72,No
CUST-05663,Male,0,Yes,No,60,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),53.46,3179.24,No
CUST-05664,Female,1,No,No,37,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,55.15,2075.19,No
CUST-05665,Female,0,No,Yes,43,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.04,3589.77,Yes
CUST-05666,Male,0,No,No,14,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,54.66,754.43,Yes
CUST-05667,Female,1,No,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,75.01,4522.37,No
CUST-05668,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.52,386.02,Yes
CUST-05669,Male,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,72.18,2107.83,No
CUST-05670,Male,0,Yes,Yes,35,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,47.33,1680.44,No
CUST-05671,Female,1,Yes,No,10,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),53.1,514.16,No
CUST-05672,Male,0,No,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),31.64,2181.19,No
CUST-05673,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),70.11,1986.83,No
CUST-05674,Female,0,No,No,5,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,48.97,266.65,No
CUST-05675,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,894.75,No
CUST-05676,Male,0,No,Yes,37,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,44.21,1640.14,No
CUST-05677,Male,0,Yes,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.68,1691.13,No
CUST-05678,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.6,493.04,No
CUST-05679,Male,1,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,950.81,No
CUST-05680,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),77.17,2965.63,No
CUST-05681,Female,1,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.45,430.29,No
CUST-05682,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,62.34,2440.61,No
CUST-05683,Female,0,No,Yes,23,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,55.38,1279.82,Yes
CUST-05684,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,70.12,2796.93,Yes
CUST-05685,Male,0,No,Yes,50,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),48.07,2415.36,No
CUST-05686,Male,1,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),74.63,2832.94,No
CUST-05687,Male,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,31.33,1325.54,No
CUST-05688,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,58.45,3944.74,No
CUST-05689,Female,0,Yes,No,58,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),49.49,2880.0,No
CUST-05690,Female,0,No,No,24,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),50.34,1202.76,Yes
CUST-05691,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),68.36,1620.45,No
CUST-05692,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,63.8,4619.84,No
CUST-05693,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,49.65,1147.25,No
CUST-05694,Female,0,No,Yes,61,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),73.93,4509.54,No
CUST-05695,Male,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.01,3098.57,Yes
CUST-05696,Female,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,75.58,4381.46,Yes
CUST-05697,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,959.54,Yes
CUST-05698,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),72.72,1863.36,No
CUST-05699,Female,0,No,No,53,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,43.71,2329.75,No
CUST-05700,Female,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.49,1500.66,No
CUST-05701,Male,0,Yes,No,43,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,49.91,2149.26,No
CUST-05702,Female,0,No,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.35,149.06,Yes
CUST-05703,Male,0,Yes,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,730.26,No
CUST-05704,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,487.19,No
CUST-05705,Female,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.43,1168.32,No
CUST-05706,Male,0,Yes,No,62,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,56.98,3547.88,No
CUST-05707,Female,0,No,No,48,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,56.9,2711.29,No
CUST-05708,Female,0,No,Yes,10,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),59.17,599.75,No
CUST-05709,Male,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.31,1251.9,No
CUST-05710,Female,0,No,Yes,29,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,50.1,1466.84,No
CUST-05711,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.03,3579.27,No
CUST-05712,Male,0,No,No,64,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.08,3725.86,No
CUST-05713,Male,0,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),65.5,3738.29,No
CUST-05714,Male,0,No,No,56,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),49.08,2755.5,No
CUST-05715,Male,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,70.81,2526.14,Yes
CUST-05716,Female,0,No,No,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,946.29,No
CUST-05717,Male,0,No,Yes,72,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.09,4508.25,Yes
CUST-05718,Male,0,No,No,68,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),58.94,4019.11,No
CUST-05719,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,422.06,Yes
CUST-05720,Female,1,No,No,62,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,63.39,3946.22,No
CUST-05721,Female,0,No,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.93,3265.25,No
CUST-05722,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),63.78,834.81,Yes
CUST-05723,Male,0,No,No,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,68.81,3162.41,No
CUST-05724,Male,0,No,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.24,4420.07,No
CUST-05725,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.43,3366.03,Yes
CUST-05726,Male,0,No,No,29,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),72.24,2065.94,No
CUST-05727,Female,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,61.91,1179.42,No
CUST-05728,Male,0,No,No,56,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),55.02,3092.62,No
CUST-05729,Female,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,61.12,2935.8,Yes
CUST-05730,Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.68,4243.57,Yes
CUST-05731,Male,1,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.23,1476.28,Yes
CUST-05732,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.14,1991.72,No
CUST-05733,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.62,188.83,No
CUST-05734,Female,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,73.78,1548.27,No
CUST-05735,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,68.99,2504.52,No
CUST-05736,Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,81.91,2205.75,Yes
CUST-05737,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),61.52,800.48,No
CUST-05738,Female,0,Yes,Yes,29,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,68.95,1974.57,No
CUST-05739,Male,0,Yes,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,712.21,No
CUST-05740,Male,0,No,Yes,56,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,83.83,4680.62,No
CUST-05741,Male,0,Yes,No,4,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.59,216.38,Yes
CUST-05742,Male,0,Yes,No,11,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),46.4,496.81,Yes
CUST-05743,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),59.17,2003.2,Yes
CUST-05744,Female,0,Yes,Yes,40,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.97,2276.15,No
